xi,yi,zi,Syy,Vx,Vy,aid,step
52,13,11,-5.320735,3.0052250000000003,4.534965,[870596 870597],11
52,17,11,34.7753,2.24461,-8.0223,[170851],11
52,21,11,-100.902,1.8242,7.02974,[110375],11
52,27,11,-1.511355,-1.874035,5.162715,[162502 162503],11
52,32,11,68.6972,-1.54143,-4.46628,[815603],11
52,50,11,-8.72262,0.89355,7.34171,[463980],11
53,13,11,-45.6225,-2.45653,5.781,[170770],11
53,25,11,-1.99932,-0.550216,-4.08817,[856022],11
53,38,11,13.4058,1.5667553333333333,4.065136666666667,[473848 473849 473846],11
54,8,11,9.41584,2.29563,6.86921,[222349],11
54,22,11,-57.0315,6.76241,-6.36209,[405639],11
54,23,11,63.8399,-1.1852,-4.46952,[702834],11
54,30,11,33.77583333333333,1.8844666666666665,-4.568143333333333,[677506 677507 677508],11
54,31,11,-15.0384,-3.70556,4.17335,[975410],11
54,38,11,-41.5341,0.0572124,6.81717,[473855],11
54,41,11,42.177,-0.125098,-4.35099,[555923],11
54,47,11,-32.061,-1.63063,7.46899,[645194],11
55,1,11,-36.226928300000004,-1.62825095,-4.515055,[690075 690072],11
55,7,11,36.88005,-5.62992,-4.69601,[840899 826561],11
55,31,11,10.2795,1.12624,4.35572,[816427],11
55,42,11,-7.888969,-3.6534750000000003,4.538855,[337028 355506],11
55,45,11,5.90824,-1.29377,-4.42411,[928042],11
55,47,11,5.6617,-3.2937,-5.76274,[818603],11
56,11,11,-0.320368,-1.12609,4.55448,[223961],11
56,35,11,-48.806,-0.583684,4.64989,[202748],11
56,41,11,19.6709,-0.9799583333333334,-4.871183333333334,[355501 355502 355505],11
57,26,11,49.881,-0.0731717,5.57911,[941444],11
57,38,11,2.54174,-2.02698,4.4175,[603528],11
57,40,11,64.6337,-3.96051,-5.33882,[293707],11
57,43,11,11.26409,-0.09798999999999991,-4.06806,[699979 699981],11
57,49,11,35.79586666666666,-2.6869533333333333,-4.742356666666667,[521035 521034 521033],11
58,23,11,20.2464,3.31663,6.91173,[787409],11
58,27,11,-2.95009,2.19944,-4.23453,[466238],11
58,40,11,-19.9029,-2.92054,7.50538,[707770],11
58,52,11,23.3681,-6.65804,5.86658,[727428],11
58,55,11,37.5497,-3.82722,5.73649,[169644],11
58,56,11,-13.2669,-0.429624,-5.37291,[68484],11
59,2,11,18.5326,2.45695,-4.71365,[457664],11
59,31,11,5.110400000000002,-1.152534,-4.015795000000001,[816765 381690],11
59,46,11,14.70406,2.8088343333333334,5.445953333333333,[689449 689448 689447],11
59,51,11,87.3841,-0.874497,4.14756,[833618],11
59,56,11,-12.879,2.16349,5.13494,[474930],11
60,14,11,60.0801,6.2444,-6.56363,[580591],11
60,19,11,-18.9371,1.15078,-6.74269,[807364],11
60,28,11,-2.37533,3.13563,5.19146,[760198],11
61,6,11,-12.4012,-2.18928,-9.15074,[539454],11
61,12,11,33.8981,2.65973,-6.01608,[511225],11
61,38,11,25.9593,-7.27637,5.49834,[293736],11
61,39,11,-8.88057,-2.11865,-5.00685,[355644],11
62,12,11,53.35205,1.4583949999999999,4.25415,[584238 584237],11
62,20,11,-49.0887,6.37246,6.60456,[702768],11
62,22,11,36.7844,-2.6593999999999998,4.5855135,[133106 133105],11
62,24,11,-17.8423,-0.323147,-4.70221,[38130],11
62,51,11,-38.6622,-1.69793,5.67753,[479563],11
63,9,11,50.0042,-1.8215945,4.0561799999999995,[ 68180 427759],11
63,40,11,-34.275,0.0302792,8.30807,[892890],11
63,45,11,-36.2571,-7.12213,-5.92397,[103571],11
64,1,11,-3.4391050000000005,2.3104515,4.253735,[810108 810109],11
64,6,11,35.6859,-0.531729,-4.65116,[496114],11
64,22,11,26.698500000000003,-0.5808399999999998,3.988395,[802109 593058],11
64,24,11,4.80011,-2.26855,4.47459,[466284],11
65,33,11,-12.052400000000002,-0.69945,5.49081,[434140 434141],11
65,39,11,2.93475,3.29424,5.52198,[262601],11
66,19,11,-3.33601,1.4855,-5.20914,[806602],11
67,0,11,75.1511,5.11194,-4.45267,[493158],11
67,16,11,3.79106,-2.34905,4.90931,[24183],11
67,19,11,21.1432,0.312281,-4.81271,[342204],11
67,48,11,-17.682,-1.24806,4.279,[359962],11
67,49,11,40.5592,3.51524,-4.95143,[104354],11
68,1,11,-36.0875,-2.4298,5.327,[52254],11
68,9,11,47.04085,-3.6418585,-4.212415,[917329 917328],11
68,25,11,-21.5195,-1.84263,6.1773,[760254],11
68,35,11,-24.556843333333333,0.6570666666666667,-4.0844727,[467988 467989 467990],11
69,24,11,-36.1058,1.67056,5.73599,[375970],11
69,34,11,41.8371,5.19197,5.44814,[498283],11
69,38,11,-46.974,-5.65157,-4.21066,[469628],11
70,15,11,11.61065,2.26882,-4.63908,[24202 24204],11
71,6,11,-13.6056,-3.07905,-7.29987,[507322],11
71,13,11,7.11858,2.64386,6.98496,[509991],11
71,32,11,-41.4304,-2.44154,4.64403,[763100],11
71,40,11,-30.1201,5.17853,4.00197,[11279],11
72,13,11,5.720338999999999,0.07877365,5.10979,[962635 962634],11
72,36,11,-12.7246,2.06393,-4.10263,[707908],11
72,41,11,38.717,-2.7952700000000004,4.063594999999999,[630980 630979],11
72,44,11,-2.676865,-1.57343565,-4.420065,[789184 789185],11
73,22,11,15.27885,-0.7782749999999999,4.00123,[376276 376277],11
73,24,11,35.29675,-2.9571,-4.298585,[431466 431467],11
73,25,11,0.732111,2.33166,6.26202,[431460],11
73,29,11,-44.2763,6.62521,-4.98197,[829981],11
73,56,11,1.4459,-0.369388,-4.40215,[597952],11
74,7,11,-3.71505,-1.84267,-4.89355,[917286],11
75,29,11,-86.226,-0.910476,5.40465,[434272],11
75,32,11,-38.9935,1.85316,-5.32034,[864318],11
75,38,11,-11.456795,-0.44427300000000003,5.584335,[184810  36705],11
76,13,11,4.01162,-1.40441,-4.03904,[740061],11
76,43,11,5.72073,-0.230934,-7.98358,[645414],11
77,24,11,-18.17,3.3215,-4.62544,[673961],11
77,34,11,49.0724,-0.877602,-9.22258,[523703],11
77,40,11,24.703599999999998,-2.488346,-4.37493,[865597 679268 865596],11
78,27,11,-55.189980000000006,-4.0981950000000005,-6.756425,[616291 853428],11
78,31,11,55.1687,4.22074,-5.62945,[61084],11
79,36,11,-0.8428556666666663,1.9024423333333331,4.126378333333333,[538082 538084 776500],11
79,37,11,17.26,1.05231,5.15376,[36753],11
79,39,11,4.97151,-0.164195,-4.11924,[258939],11
79,41,11,0.8115499999999987,1.153482,-6.10587,[631037 631038],11
79,45,11,11.5407,-0.921058,4.57747,[635153],11
79,49,11,-38.2501,1.86259,-7.41946,[572815],11
79,50,11,5.27815,-3.380716,-4.419425,[572580 572583],11
79,52,11,11.4206,-0.0232486,5.19664,[916920],11
80,5,11,-18.698503333333335,3.925682333333333,-5.6774,[947181 947178 947179],11
80,9,11,39.0696,1.55532,-5.43503,[903294],11
80,11,11,33.7201,1.72383,6.43339,[542397],11
81,33,11,127.65,-4.24235,-4.30021,[428356],11
81,36,11,5.01254,3.0400095,4.02893,[926904 812227],11
81,50,11,-26.3446,1.67091,-5.2221,[181703],11
81,56,11,2.20032,1.00118,-4.39426,[530541],11
82,33,11,16.1635,-0.632408,-5.5967,[784043],11
83,15,11,33.737,1.60132,-4.26453,[195666],11
83,28,11,30.006,3.27167,5.10814,[434336],11
84,24,11,-11.562190000000001,0.88365,-4.99872,[778909 778912],11
84,33,11,-53.4242,-6.59424,5.28129,[785158],11
84,43,11,-28.4204,1.46,-6.13795,[364613],11
84,47,11,-94.5466,0.0933715,6.18992,[896623],11
85,12,11,-52.597,0.917964,-5.07788,[342355],11
85,28,11,-8.425175,-1.0328555000000001,4.26476,[664018 664017],11
86,2,11,-39.745075,-1.5724475,5.56137,[189040 189038 189037 189039],11
86,8,11,-6.11725,-1.14543,4.65697,[304358],11
86,15,11,27.5586,1.91193,5.37636,[195646],11
86,16,11,55.0304,-4.06809,-6.5611,[18500],11
86,25,11,37.8337,-6.59106,4.93294,[762537],11
86,33,11,12.821100000000001,2.072285,-6.365785,[812274 812273],11
86,55,11,46.4041,0.8581764999999999,-4.4523150000000005,[981648 981654],11
87,39,11,14.477133333333333,2.61998,-5.15063,[878095 878094 878099],11
88,11,11,0.589708,0.639347,6.40559,[833832],11
88,14,11,-25.5727,-0.281572,5.45897,[959520],11
88,16,11,-4.51018,-1.14656,4.19139,[905690],11
89,1,11,-13.8133,-4.7501,-3.97444,[474851],11
89,33,11,34.0603,-1.77995,4.44257,[812294],11
89,38,11,30.8169,1.03547,-7.78797,[632454],11
89,52,11,23.9024,3.84924,4.75906,[859717],11
90,4,11,-55.6718,-5.59682,-5.38206,[151339],11
90,6,11,17.4474,-1.49985,4.03313,[444234],11
90,7,11,-25.09225,2.11043,-4.217655,[902391  53411],11
90,12,11,-3.07394,-2.9906,5.94142,[166621],11
90,13,11,-29.0402,-1.40675,-4.96626,[941878],11
90,17,11,-11.28,2.23463,4.39478,[370955],11
90,19,11,25.2534,-4.32266,-4.28268,[431590],11
90,40,11,8.56965,3.01462,-4.9244900000000005,[656420 656421],11
90,44,11,13.0486,1.22237,-4.37075,[957031],11
90,54,11,-105.606,1.15678,-5.97802,[981622],11
91,2,11,6.83898,2.26545,-4.87223,[189493],11
91,21,11,-9.23213,3.294115,5.24874,[775475 775476],11
91,27,11,-12.0436,0.979968,4.35382,[108290],11
91,29,11,-81.2507,2.1945,3.97177,[227768],11
91,51,11,70.5836,-2.76247,4.43591,[780032],11
91,52,11,-2.7704000000000004,-2.1076895,-4.177211,[798570 798569],11
92,13,11,-31.47015,4.09061,4.525955,[941868 941869],11
92,18,11,0.0387636,-1.21176,-4.63832,[503874],11
92,36,11,-18.2376465,0.12613999999999992,-4.16457,[632418 632419],11
93,17,11,68.9499,1.72573,4.42702,[371037],11
93,29,11,3.479578333333334,1.9396483333333334,4.046216666666667,[610546 161883 161884],11
93,31,11,12.030415,-4.398070000000001,-4.2163035,[698155 698154],11
93,40,11,-81.8224,1.39196,-4.01904,[551540],11
93,42,11,-32.05355,0.6221369999999999,-4.623355,[341290 341286],11
93,53,11,-6.51286,2.6022245,4.33594,[515435 515434],11
94,7,11,1.14321,-1.25797,-4.16416,[517090],11
94,12,11,-11.1886,3.29991,5.41448,[371717],11
94,35,11,-35.187,-2.54146,4.07205,[308418],11
94,55,3,-40.272035,-1.1346435,4.823505,[115350 228382],11
95,7,11,1.47959,-2.73774,9.19354,[488163],11
95,25,11,-3.55588,5.70139,5.02399,[550509],11
96,18,11,-47.7782,-2.79603,-4.09102,[815142],11
96,19,11,-26.4596,1.93298,4.12127,[401573],11
96,30,11,-11.96003,-2.59079,-4.143835,[77520 77519],11
96,32,11,28.243,2.39715,4.33288,[396639],11
96,50,11,-2.5432499999999996,0.30102949999999995,6.2876650000000005,[623217 623213],11
96,52,0,123.616,0.662192,5.23804,[899729],11
97,13,11,29.1881,6.90871,5.90381,[664853],11
97,20,11,-30.2708,-1.00601,-4.12239,[817203],11
97,40,11,-3.02136,-1.78568,-5.76125,[148069],11
97,51,3,-1.1733499999999992,-2.329114,4.347835,[642909 859487],11
98,27,11,18.0568,3.20975,4.4677,[428216],11
98,39,11,32.565850000000005,-2.7909550000000003,-5.7808600000000006,[854764 854765],11
98,49,11,42.7821,-1.31868,4.08357,[300221],11
99,3,11,1.6799,-2.3643,4.1084,[315771],11
99,19,11,0.7753999999999976,1.4536005,6.94281,[456696 456694],11
99,24,11,-68.1237,0.010704,-4.72429,[534766],11
99,34,11,-14.3625,1.62606,-4.02696,[631728],11
99,36,11,31.6815,-2.6803,-8.27919,[21739],11
99,48,7,9.97403,2.05132,-5.0602,[649441],11
100,30,11,0.412596,-0.984932,-5.48643,[812370],11
100,46,10,8.713933333333335,-1.3526666666666667,-4.799606666666667,[493797 493796 171838],11
100,47,4,-44.6412,0.356686,5.0561,[985460],11
101,4,11,19.988125,0.15442499999999992,-4.79782,[981830 981829],11
101,24,11,-13.5937,-0.826688,-4.8451,[550550],11
101,45,7,-22.1243,3.57682,-5.20051,[988418],11
102,7,11,-14.5922,-2.66866,-4.54393,[305512],11
102,16,11,5.02939,1.91324,-4.70991,[255008],11
102,32,11,26.731,1.51113,5.01254,[963633],11
102,36,11,23.31,-1.94093,-4.66884,[328598],11
102,44,4,42.0188,-0.704636,-4.27081,[154256],11
103,0,11,-33.9776,1.31202,4.09423,[204405],11
103,24,11,18.8427,-5.22396,-6.18993,[99700],11
103,33,11,3.49383,4.75886,4.54957,[326036],11
103,42,0,-40.9268,2.78159,4.40834,[471365],11
103,42,4,20.581383199999998,-0.7708227999999998,-4.776922000000001,[353782 353783 353784 353781 782400],11
104,17,11,50.88975000000001,2.242955,-4.67347,[120392 456734],11
104,18,11,-11.2676,-1.13719,-5.02853,[516342],11
104,41,8,49.0996,-0.40315,-4.15507,[570552],11
105,17,11,-0.82366,-1.99231,-5.19549,[209544],11
105,33,11,-35.6016,2.6466755,-4.6684149999999995,[326047 326048],11
106,28,11,-0.320832,4.42036,-4.08117,[469256],11
107,17,11,-13.5808,-7.38297,5.91985,[209561],11
107,22,11,47.7585,-0.605122,4.57803,[843474],11
108,0,11,-39.3047605,0.9806601,-4.07481,[61851 61854],11
108,34,11,39.3423,-1.58076,-5.08488,[873252],11
109,1,11,24.75545,0.8199115,4.503821,[51192 51190],11
109,11,11,16.240716,4.71297,-4.06604145,[953875 953874],11
109,21,11,34.2997,3.48723,-4.63842,[550617],11
109,32,11,23.3447,-1.87233,-3.98225,[98140],11
110,31,11,63.6714,0.685567,5.11849,[261747],11
111,7,11,-9.80349,2.66562,4.29216,[334372],11
111,27,11,20.9431,-0.961419,-4.25668,[185088],11
111,31,8,3.66701,-2.25106,5.97335,[360835],11
112,0,11,32.8872,-0.554599,-4.10968,[336115],11
112,4,11,-45.2413,-1.4195,-4.66979,[806778],11
113,14,11,-71.50155000000001,-0.73258,4.03456,[ 51992 475553],11
114,6,11,47.60915,-2.7631550000000002,4.799275,[334358 305359],11
114,9,11,18.048,-2.51638,4.04105,[119520],11
114,12,11,-104.885,0.703287,-6.10652,[634211],11
115,11,11,-8.62883,-2.16215,4.61898,[760873],11
115,18,11,39.5373,-3.95907,-4.04922,[663546],11
115,19,11,-19.5941,-0.264108,-4.53479,[34876],11
116,6,11,44.4653,-0.7325698000000002,-4.9179572,[969294 969297 967872 969296 967873],11
116,19,11,-16.9561,5.5406,4.23844,[722620],11
116,24,1,41.7141,0.380595,-4.1776245,[337557 337556],11
117,19,11,14.9175,-4.16752,-5.57626,[723411],11
117,23,2,80.8264,-4.49942,-4.59287,[918183],11
120,7,11,-3.4208366666666663,0.8333466666666666,4.415523333333334,[340227 920832 340228],11
121,17,7,62.32713333333333,-2.341905,-4.408756333333334,[290224 290223 384045],11
122,12,11,-53.983650000000004,-2.03809,5.123885,[475482 475483],11
124,13,0,8.85798,-2.84024,-5.75056,[186905],11
124,13,1,-32.321,-0.1646049999999999,6.299465,[282283 282281],11
125,10,11,-2.5583626666666666,2.06973,4.7840066666666665,[475463 475460 475457],11
126,10,3,5.03945,1.83066,5.88252,[618498],11
126,10,7,-25.0231,-0.294383,-7.90164,[431865],11
127,4,11,-30.7927,-1.15599,-4.70366,[126303],11
127,9,8,58.4779,-4.95165,5.37937,[132565],11
129,3,11,76.7879,3.95255,-5.40274,[36149],11
129,6,2,-17.9944,-1.76435,-4.41091,[294640],11
131,1,11,-2.911383333333333,0.96,4.205732666666667,[967763 684414 684415],11
132,2,3,-52.6171,7.52598,-6.29453,[330232],11
132,2,7,-38.1804,0.143726,6.75573,[522247],11
1,56,4,8.204783333333333,-0.5336341666666667,-4.207621666666666,[552702 398324 398326 398323 831718 398325],12
2,52,1,-6.1536097000000005,-2.023992,5.498405,[153162 153163],12
2,52,2,-46.8424,1.00929,6.29072,[902075],12
4,49,5,14.0921,-2.96792,-5.92378,[44306],12
4,49,10,-47.1235,-1.04415,5.94402,[560632],12
4,50,11,6.73,1.42674,5.14674,[560633],12
5,48,6,-9.15132,-1.7954395,-4.676475,[649803 649802],12
6,46,10,7.06475,1.83223,-4.06424,[622074],12
7,45,2,6.9325849999999996,-2.2670565000000003,-5.20522,[622021 622020],12
7,54,11,-6.70977,6.0611,-4.66674,[803593],12
8,44,5,42.5419,0.561681,5.91621,[612702],12
8,56,11,-35.4157,-8.20109,5.96301,[973636],12
9,42,7,-20.9386,-0.610434,5.63958,[614130],12
10,48,11,-20.625,5.40219,-5.11133,[335787],12
11,40,11,32.214,6.29126,-4.01748,[382237],12
11,56,11,62.8009,0.96009,6.50283,[918743],12
12,38,9,26.8187,2.00902,-4.39565,[655649],12
12,39,11,10.3815,2.25483,4.06581,[104583],12
12,50,11,-56.203,-6.17062,-8.49429,[821065],12
13,37,1,-3.7934533333333333,0.07142333333333332,-4.134116666666666,[480316 856395 480317],12
13,37,4,15.200215000000002,1.2824915000000001,-4.1085650000000005,[162827 331554],12
13,39,11,-17.2141,1.98754,5.0679,[226659],12
13,56,0,-20.19315,1.8779314,-4.255808,[908821 908822 908823 670136 670135],12
13,56,11,-49.38,3.71469,6.26218,[908824],12
14,36,7,-6.084149999999999,-0.370035,4.009517499999999,[503316 503315 503313 503314],12
14,38,11,-7.93453,3.07298,-6.51018,[480338],12
14,39,11,-5.10305,1.05763,-5.62681,[773413],12
14,47,11,-26.0034,1.71181,4.58731,[311329],12
16,49,11,-8.15503,-2.215366,4.69586,[212103 212104],12
16,54,11,7.16887,-0.656794,4.02094,[168134],12
16,56,11,-4.61574,3.1516,4.73474,[824903],12
17,35,11,-44.122550000000004,0.3210299999999999,4.05379,[102049 854891],12
17,39,11,7.4448550000000004,-0.15707000000000004,-4.349489999999999,[139426 793334],12
18,30,8,82.8152,5.22913,-5.80291,[632799],12
18,43,11,82.7344,-5.16912,-8.20413,[206561],12
18,49,11,3.28621,1.13822,4.43999,[743517],12
19,42,11,67.43780000000001,3.254845,-5.518295,[674806 674807],12
20,39,11,11.8679,-2.66151,4.77811,[505518],12
20,42,11,-39.7734,-0.434737,5.09885,[614499],12
20,49,11,-32.5649,-0.759321,-5.32719,[743527],12
21,32,11,-5.505405,-0.8019864999999999,-5.936225,[703078 703077],12
21,40,11,-8.72497,2.22561,8.47982,[154682],12
21,42,11,25.6458,-2.09541,-5.9982,[614795],12
21,48,11,-9.87334,0.105648,-4.05526,[743536],12
22,36,11,-5.30457,4.93765,-4.24451,[471197],12
22,39,11,-6.39609,3.70078,-5.36707,[613068],12
23,27,11,-47.1337,-2.13119,4.04311,[928993],12
23,48,11,-23.674313333333334,1.0378476666666667,-4.927349333333333,[405198 405200 405196],12
23,49,11,9.29834,1.59673,-4.13829,[213675],12
24,22,6,-59.1952,-4.50321,4.37652,[653238],12
24,22,8,-9.94584,0.0732033,4.93241,[595881],12
24,22,11,-12.3088,0.0323438,-5.42465,[653782],12
24,29,11,50.5263,-7.43054,-5.11572,[569072],12
24,53,11,19.04414,0.3852375,-4.9520645,[168193 168199],12
24,54,11,-50.8016,-2.62851,-4.50957,[633522],12
25,21,0,35.2724075,-2.21576525,-4.2245525,[870992  44706 870991  44708],12
25,34,11,16.077409924999998,1.017852,4.0828525,[452185 237061 452192 237060],12
26,19,2,-16.8818,-0.307122,-4.23961,[224185],12
26,19,9,25.4957,-1.24545,7.32643,[863750],12
26,23,11,5.31861,-0.6409422300000001,4.934205,[714646 714645],12
26,30,11,6.12762,3.35303,-4.26647,[800941],12
26,51,11,-14.5394,-0.921636,5.10014,[967208],12
26,52,11,-1.5362,-0.97493,4.2332600000000005,[910924 910923],12
27,18,6,-5.700299999999999,1.7834113333333335,4.620963333333333,[864677 864678 118631],12
27,18,7,64.4544,2.26511,-4.37748,[623603],12
27,28,11,-41.3869,-8.20267,4.73893,[799116],12
27,41,11,-13.2281,3.51482,-4.28756,[206444],12
27,45,11,15.6094,-2.42831,-5.61937,[469809],12
28,16,1,-55.2414,1.16148,-4.64333,[534339],12
28,21,11,-67.2938,1.29047,5.00984,[653758],12
28,54,11,-25.83578,2.7384555,9.227205000000001,[536837 536838],12
29,15,0,-143.259,-2.43494,-5.90094,[352404],12
29,22,11,-9.737450000000003,-0.9690675000000001,-4.297595,[714569 714570],12
29,50,11,16.153915,-1.0271715000000001,-4.524005,[232531 232529],12
30,37,11,-36.7611,-1.8439,4.52914,[35262],12
30,39,11,-33.5412,0.617444,-8.07351,[177195],12
30,54,11,31.838300000000004,1.5427304999999998,4.4302150000000005,[258258 492873],12
31,12,1,55.1754,-1.94214,7.75337,[692470],12
31,12,6,43.3611,0.00636574,-6.90292,[385365],12
31,12,9,-26.478485000000003,2.57644,-5.082735,[544844 244187],12
31,22,11,-2.3442000000000007,-1.6857100000000003,-4.2968805,[284715 284717],12
31,27,11,10.5178,1.94535,-4.35528,[24447],12
31,41,11,-26.9468,1.866,-5.31671,[596368],12
31,55,11,-14.320822499999998,-0.173035,4.792855,[475161 475162],12
31,56,1,-26.454393333333332,2.43857,5.541813333333334,[192866 192864 192867],12
31,56,2,6.846186666666665,0.14631450000000007,-4.058980000000001,[476385 476383 476384 476386  38907 476387],12
32,11,7,-6.111505,4.78306,4.837535,[254822 254823],12
32,23,11,-11.8721,-5.5865,5.72048,[185199],12
32,30,11,-26.61575,-3.3834150000000003,4.15471,[935684 935683],12
32,39,11,16.892879999999998,-0.47997199999999995,-4.177375,[856608 856804],12
33,25,11,-6.39344,1.1255,-5.04311,[33473],12
33,36,11,-6.99713,-1.52453,6.73315,[612903],12
33,52,11,17.9284,-2.98596,-5.37907,[319329],12
34,8,7,39.0568,-0.446527,-4.52222,[83150],12
34,13,11,40.2006,-0.213415,5.00338,[53140],12
34,37,11,-18.8386,-5.8556,-5.87682,[39864],12
35,7,2,-48.4481,4.4835449999999994,-4.451175,[939512 939511],12
35,12,11,4.31043,3.66019,4.27703,[209935],12
35,16,11,-49.9771,0.106178,-4.14952,[666661],12
35,20,11,11.2332,-5.40552,9.35725,[637208],12
35,21,11,33.5001,-0.591055,7.25063,[490122],12
35,24,11,-6.0462050000000005,-1.7421829999999998,-4.01344,[71593 71592],12
35,28,11,11.271,2.15922,5.08816,[557464],12
35,31,11,-17.7109,3.92762,-8.18067,[788413],12
35,33,11,-27.011866666666666,0.566475,4.31294,[944256 944255 944253],12
35,52,11,-7.38964,-0.533173,-4.30604,[591286],12
36,18,11,0.202272,-0.201206,5.21247,[714489],12
36,54,11,-5.52135,-2.08688,5.22069,[475127],12
36,55,11,11.878170000000003,1.535488,4.420342,[96158 96154 96157],12
37,15,11,17.456474999999998,0.7717475,4.9756599999999995,[863935 223040 863932 863933],12
37,22,11,1.55679,-1.20903,-5.05231,[425736],12
37,33,11,31.4969,-3.79821,-6.57345,[782186],12
37,35,11,-49.0597,-3.34233,-9.98692,[612943],12
37,44,11,44.8049,3.06031,5.38522,[72323],12
37,54,11,-57.783,1.01645,4.18202,[736393],12
37,55,11,64.9273,-0.846036,-5.03075,[192913],12
38,3,3,-73.9227,-2.97085,6.10948,[441142],12
38,28,11,-22.5865,-3.37195,-4.78167,[935730],12
38,33,11,71.1933,5.81717,4.59169,[29928],12
38,38,11,7.41894,0.629264,-4.94641,[29017],12
39,3,11,6.52372,-2.377,5.61976,[420640],12
39,6,11,-4.3812,-3.1975445,4.528565,[904705 633702],12
39,13,11,-35.135,-0.486047,4.35953,[506523],12
39,14,11,-2.61284,-2.16244,-4.87269,[383610],12
39,33,11,-20.9948,1.68042,-4.88518,[269635],12
39,41,11,36.3798,-1.77211,4.22693,[344189],12
40,1,11,33.5604,3.4692700000000003,4.04033,[684428 684424],12
40,7,11,-44.1178,1.78633,5.43802,[805226],12
40,42,11,-13.591595,1.65419,-4.639875,[948982 498008],12
41,0,11,-39.576899999999995,0.625428,5.122345,[274550 274551],12
41,30,11,22.0062,-3.62025,-5.29202,[754468],12
41,45,11,2.862525,0.6220840000000001,-4.593795,[914378 914380],12
42,39,11,2.74398,-0.13512,-6.83958,[381476],12
42,46,11,-68.9499,-4.3658085,-4.4154,[694629 694628],12
43,22,11,-20.0098,-0.791856,4.41149,[646749],12
43,44,11,17.2332,-2.6024,-4.37244,[785792],12
44,8,11,6.673957499999998,-2.33431825,4.09083,[192646 192645 463117 463116],12
44,16,11,-27.4244,-1.85175,4.43707,[870540],12
44,19,11,-48.6828,-2.54216,-4.06314,[927336],12
44,35,11,-4.69265,-1.15825,-4.4049,[184338],12
44,42,11,2.8457666666666674,-0.8690233333333333,-5.645506666666667,[473770   5239   5240],12
45,4,11,13.724084999999999,-1.774365,5.051575,[686773 686775],12
45,28,11,-10.924205,-0.4492449999999999,5.224775,[132961 754504],12
45,46,11,-2.8422300000000007,-2.66932465,-4.41281,[336937 918292],12
45,53,11,-4.664633333333332,0.3642564,-4.513613333333333,[ 63055  63054 192977],12
45,54,11,9.09221,-3.28589,-4.67397,[848937],12
46,1,11,9.35898,-2.43986,-5.63032,[273641],12
46,17,11,-14.3769,-4.48702,-5.77258,[185323],12
46,18,11,-40.0582,-1.893145,-4.175775,[511088 185320],12
46,26,11,17.5535,2.82714,6.05201,[872283],12
46,37,11,17.557450000000003,3.76023,-3.99848,[779201 779202],12
46,41,11,-35.5488,-1.20582,5.03535,[513758],12
46,44,11,10.7974,-0.6068935,-4.226625,[784691 784689],12
48,2,11,-8.660549999999999,-2.7244535,-4.58202,[953641 953646],12
48,18,11,-67.7298,-5.1548,-7.00099,[426196],12
48,43,11,-79.447,0.0541752,-6.25272,[911882],12
48,44,11,-24.0664,-0.0349664,4.06393,[336969],12
48,48,11,3.92711,-6.21584,4.4883,[606165],12
48,56,8,-45.2226546,-1.8413111999999998,-4.211460000000001,[259605 259566 259565 478743 478745],12
49,0,11,-44.70083333333333,0.6750240000000001,4.36346,[918713 973632 918715],12
49,8,11,-8.48345,-5.13203,8.10871,[473217],12
50,46,11,-48.290350000000004,-1.6042405,-4.89309,[699159  96488],12
50,48,11,15.5924,1.40525,4.78561,[818635],12
50,56,11,57.835,-4.56805,4.31912,[841998],12
51,5,11,-40.3711,-1.95227,-5.81097,[809826],12
51,40,11,-15.470666666666666,-2.763246666666667,-4.268576666666667,[300883 300881 300885],12
51,41,11,-42.2026,5.58472,-7.5787,[300532],12
51,43,11,-11.1066,-6.4814,4.14617,[13153],12
52,6,11,23.2843,3.01955,4.56593,[795044],12
52,21,11,-0.216134,-2.57103,-4.87414,[188823],12
52,38,11,-75.25365,-1.065543,-4.394159999999999,[202523 202522],12
52,55,11,6.71165,-1.87176,-4.22094,[828209],12
53,48,11,60.9305,-0.725639,6.41409,[261312],12
53,50,11,-4.22605,-4.58697,4.2182,[737674],12
54,3,11,0.0231723,-1.15559,6.98554,[492101],12
54,9,11,3.98976,0.261443,-6.19986,[519173],12
54,11,11,7.103563333333334,-0.37608,-4.626,[610130 610136 610135],12
54,19,11,16.2624,6.45692,4.25991,[65226],12
54,29,11,-8.228735,-1.1712479100000002,-4.28796,[677510 677513],12
54,43,11,-20.8578,-0.4158,-4.96411,[659116],12
54,49,11,-4.219200000000001,-1.829705,5.906915000000001,[835950 835951],12
55,3,11,-9.72984,-1.68884,-4.27258,[809858],12
55,13,11,-55.402633333333334,-1.1460083333333333,4.314736666666667,[757120 757123 757121],12
55,20,11,14.4267,1.17582,7.7274,[354585],12
55,21,11,22.8419,-2.44557,5.00895,[458109],12
56,7,11,45.316,-1.80418,4.91555,[826557],12
56,28,11,68.5741,2.24745,-4.43322,[466220],12
56,30,11,48.4061,-4.91559,-4.70028,[760169],12
56,42,11,-29.5313,0.911726,5.06184,[578659],12
57,3,11,48.5514,1.24261,6.46301,[740751],12
57,54,11,4.09131,-1.28415,4.48281,[479387],12
58,5,11,-7.73671,1.13576,-4.00193,[545046],12
58,10,11,-75.4605,6.79316,-5.97228,[309707],12
