xi,yi,zi,Syy,Vx,Vy,aid,step
99,27,11,-6.61977,-4.60691,-2.55451,[886336],18
99,31,11,46.9368,9.28765,0.550792,[606872],18
99,34,11,18.077,4.2840005,-1.690175,[15947 15946],18
99,35,11,-1.7113999999999994,-4.57805,2.334725,[632422 632424],18
99,50,11,-88.35985,4.3352,-1.797695,[271250 515426],18
99,52,1,-13.1024745,-3.9738474999999998,-1.348692075,[362807   6487 362806 362808],18
99,52,2,-55.6386,4.2365200000000005,-0.34519049999999996,[820463 820462],18
100,3,11,-8.34404,5.90371,-1.12623,[583434],18
100,6,11,-13.4518,7.16025,1.52273,[630620],18
100,37,11,-25.31535,4.030045,-0.9254340000000001,[499900 499901],18
100,47,11,-63.5834,-4.30917,2.72911,[597819],18
100,51,5,3.7587149999999996,4.18671,1.388673,[860474 860475],18
101,30,11,58.3482,-4.74632,0.502163,[487033],18
101,47,11,-5.819799999999998,4.030143333333334,0.256387,[ 27154  27153 597810],18
102,17,11,74.789,-6.59405,0.0238166,[815259],18
102,21,11,-50.8325,-4.97141,-1.96778,[929777],18
102,31,11,-20.738995000000003,-4.6236999999999995,-0.9535715,[70838 70840],18
102,35,11,18.07195,4.190815,3.9139800000000005,[302141 302142],18
102,43,11,16.2994,5.76768,-1.00624,[540882],18
103,7,11,-3.197700000000001,-5.7510900000000005,0.4881265,[405974 807624],18
103,8,11,-54.8682,4.28135,1.04623,[807622],18
103,37,11,3.5959,-4.54233,-2.63677,[882537],18
104,19,11,-69.9479,6.32406,-1.29423,[254166],18
104,28,11,-4.332349999999998,4.71386,2.92176,[3641 3644],18
104,38,11,-11.2002,6.07464,5.11905,[287793],18
105,3,11,11.5946,8.52255,-1.65611,[511522],18
105,11,11,21.515,-4.624635,4.3179615,[941827 941826],18
105,19,11,-57.8274,-5.02302,-1.89668,[209382],18
105,32,11,28.52895,4.182887,0.6813084999999999,[70820 70821],18
106,21,11,29.8127,4.70261,-3.28241,[929811],18
106,22,11,61.1844,-4.15504,0.275895,[717112],18
106,44,0,-22.21415,4.682405,3.33789,[614993 614992],18
106,44,4,38.0941,4.63735,1.00768,[979445],18
107,18,11,-11.453165,4.783695,2.4796033,[254419 254420],18
108,9,11,11.2551,5.23842,2.65796,[959458],18
108,11,11,-34.7255,4.21532,3.06113,[18408],18
108,17,11,-0.49154800000000093,-4.183120000000001,1.6900080000000002,[456696 456700 456699  32757 456695],18
108,21,11,31.4831,-4.74603,3.55875,[844312],18
108,27,11,10.4986,-5.21415,-2.30879,[708630],18
108,28,11,66.9886,-4.29406,1.80156,[776645],18
109,31,11,60.7649,5.80508,-2.82508,[325717],18
110,4,11,-9.00142,8.82361,0.318672,[488232],18
110,21,11,-74.6294,-4.57835,4.08178,[37699],18
110,27,11,27.6139,-5.98051,-2.94552,[193698],18
110,29,11,6.2001,-5.4614400000000005,3.0929775,[778204 778205],18
111,3,11,-12.9291,-6.14361,-4.71218,[981828],18
111,13,11,-8.8925,-5.74978,2.46682,[634069],18
111,38,3,-22.448099999999997,4.062866666666666,-0.6284023333333333,[725540 725542 725539],18
112,3,11,4.883606666666667,-4.23079,-3.0209570000000006,[981822 981824 981826],18
112,11,11,-50.5433,4.62348,1.73933,[664898],18
112,37,2,-35.26623333333333,-4.652903333333334,0.9620346666666665,[753940 753939 753938],18
113,4,11,1.75235,8.09697,-3.88629,[75021],18
113,9,11,-69.7787,-6.75573,-3.73233,[825493],18
113,21,11,0.9413,4.0583675,0.47432895,[843496 383857 383856 843494],18
113,22,11,3.7096133333333334,-4.021436666666666,1.506263333333333,[227652  99717  99715],18
113,26,11,-17.299855,-5.420825000000001,-0.13695500000000016,[911356 892110],18
113,28,11,-69.5841,-5.44269,-1.64536,[776681],18
113,36,9,29.3166,5.69738,6.39241,[49407],18
114,13,11,-7.9994,4.18449,-2.02916,[937359],18
114,28,11,-12.36173,-5.464995,-1.771385,[778231 509452],18
115,21,11,6.17852,4.63766,-1.26799,[383846],18
115,26,11,8.93467,5.429485,2.072165,[814170 469259],18
116,3,11,-28.1532,-6.28852,-0.5986175,[406223 128411],18
116,5,11,0.0248165,-8.01323,-0.787677,[951562],18
116,10,11,14.7138,5.90496,0.102662,[459456],18
116,17,11,48.2973,5.41324,3.49858,[241168],18
116,24,11,-10.129663333333335,4.270753333333333,0.7166466666666667,[77642 77640 77638],18
116,29,11,-2.4429500000000006,-5.37643,0.5008635000000001,[903868 326087],18
117,7,11,9.24834,5.16503,0.0154726,[682997],18
117,15,11,-1.0578000000000003,4.925885,0.9791350000000001,[742646 120804],18
117,31,10,-3.2163599999999994,5.655436666666667,-0.7720366666666667,[86489 86488 86490],18
118,0,11,-20.111416666666667,-4.181676666666666,1.9434086666666666,[336124  51185  51187],18
118,17,11,-60.301,-6.48922,-1.16964,[289832],18
118,20,11,-4.57917,5.02251,-1.97772,[691543],18
118,26,11,-64.5383,4.80463,2.64245,[585202],18
118,30,4,-1.26444,-4.30988,-0.208877,[256757],18
119,21,11,-39.0766,5.65209,2.81615,[58470],18
119,29,1,-11.8083,5.89645,-1.3263989999999999,[33349 33350],18
119,29,8,-37.3145,8.29172,-1.69856,[965431],18
120,2,11,-58.8141,5.08418,-1.30055,[105405],18
120,14,11,36.2413,-7.89346,-3.75705,[257836],18
120,28,5,14.3299,6.0469,-10.1437,[626290],18
120,28,7,16.238,4.14701,0.834416,[542962],18
121,5,11,-3.13355,4.78499,-2.67749,[305430],18
121,12,11,18.088,-4.68459,-3.53394,[313654],18
121,20,11,22.3993,-4.694,-3.19941,[691522],18
123,5,11,15.7289,4.411845,-1.073775,[305420 969703],18
124,2,11,-18.6769,5.43283,4.68945,[605056],18
125,10,11,-31.6815,-4.66072,4.63694,[633871],18
126,0,11,-4.44018,-5.29656,9.9453,[53611],18
126,2,11,27.27265,5.23709,1.509864,[806821 806820],18
127,12,11,8.219595,-4.139825,-1.1004049999999999,[475601 475600],18
127,14,11,15.183969999999999,-4.656454999999999,-1.4544,[817381 817382],18
128,17,11,23.878,-7.55468,-0.000777149,[307395],18
129,3,11,6.80736,-5.8794,3.98229,[285988],18
129,15,11,-58.3062,6.04347,-0.390816,[534352],18
129,17,10,38.4244,5.333526,-1.2421392500000001,[723382 723383 307394 723381],18
130,3,11,30.34345,-4.812475,1.85898,[14634 14635],18
131,2,11,-20.8665,6.82454,-5.94433,[404964],18
131,13,11,25.1737,-5.33377,0.00150307,[751642],18
131,15,3,9.21316,5.177103333333333,-1.3507699999999998,[351921 351922 351918],18
132,12,11,1.11888,-7.4198,-0.257785,[150339],18
133,6,11,43.124,4.04518,-0.617963,[200179],18
134,11,6,-12.460054999999999,3.973765,-0.98491,[385230 385231],18
136,9,8,11.7942,-6.22453,-4.91038,[132568],18
137,2,11,13.0817,-4.07344,-1.01152,[967965],18
137,7,11,-31.2182,-4.09286,-0.358966,[287152],18
137,8,1,-41.8081,-4.8514,0.912833,[940185],18
138,7,0,52.4175,5.57649,2.13285,[954126],18
139,5,11,-54.1385,3.98366,-2.76772,[665980],18
140,4,1,53.022600000000004,4.230883333333334,-1.520094,[825065 825067 825066],18
140,4,10,10.519035,4.4865949999999994,0.8821749999999997,[590866 590865],18
141,3,9,25.98360525,-4.98806,-4.2581475,[485999 166321 485998 166320],18
142,2,7,9.39769,-4.70243,-5.67661,[730072],18
143,1,7,-70.7272,5.09423,-4.52649,[968981],18
6,45,5,-17.038,-4.72274,-0.295982,[23950],19
6,45,8,27.0473,4.2132,0.831391,[493751],19
6,45,10,-0.523338,-5.10445,4.29035,[614643],19
6,46,11,-76.14,4.30855,-3.51608,[597787],19
6,49,11,29.3793,-6.27504,-3.35975,[962138],19
7,44,7,-33.0817,-4.33433,-1.77201,[143944],19
7,47,11,35.069199999999995,6.42952,-1.7235084999999999,[780092 780093],19
8,43,6,16.5916,7.43293,-6.01549,[675590],19
8,43,11,-50.4273,-5.1985,0.544456,[280028],19
9,43,11,-24.66695,-5.36437,0.3191100000000002,[171817 171816],19
10,51,11,-6.88358,-4.41208,-1.64495,[766619],19
11,40,11,-2.75413,4.20798,1.66436,[382128],19
11,48,11,-41.2073,-4.06886,0.986109,[981489],19
11,53,11,15.499310000000001,-5.06164,2.0003025,[ 40297 909669],19
12,38,1,4.76211,-4.64152,4.77373,[505472],19
12,38,2,-12.6856,4.12654,-1.44877,[613928],19
12,38,5,3.35642,4.2121,6.87492,[726723],19
12,38,6,-24.2131,6.26788,3.0268,[726722],19
13,37,2,52.0472,6.11835,-1.84857,[662323],19
13,52,11,46.656225,-5.2552,-0.7715325000000001,[232135 232136],19
15,44,11,24.094099999999997,4.18838,1.2460705,[623299 623302],19
16,36,11,-3.35651,4.51674,3.48605,[773423],19
16,41,11,5.89026,5.44364,2.59602,[493842],19
16,53,11,-21.4949,-4.91677,6.26122,[670137],19
18,41,11,37.242,5.01767,1.46363,[977114],19
18,44,11,-18.5705,3.9856175,-1.27372525,[780178 798864 780185 780181],19
20,29,2,18.8341,-5.51347,2.07818,[259277],19
20,30,11,-27.6233,6.02643,-1.62407,[876249],19
20,39,11,36.3778,4.66109,-0.964781,[154656],19
21,28,0,-2.53952,-4.1927,5.06984,[261783],19
21,28,9,20.4159,-4.923255,2.0977289999999997,[366462 366460],19
21,37,11,-38.7704,-5.2149,-1.09515,[4731],19
21,44,11,6.13624,-5.4111,3.39713,[623425],19
21,49,11,-2.12628,4.58854,1.17894175,[659903 214004],19
23,29,11,-21.6192,5.36846,3.4812,[876311],19
23,34,11,-11.9905,-7.6747,-2.92847,[220491],19
23,36,11,-25.7146,4.25442,-0.0993962,[505548],19
23,47,11,-45.8803,5.03281,-2.23348,[785969],19
25,28,11,19.2556,4.114275,-0.9682399999999999,[799124 799125],19
25,32,11,-44.0705,-5.15075,-0.818504,[733472],19
25,53,11,15.1466,5.47393,-4.61084,[633511],19
26,23,11,-8.61554,-4.50391,0.719033,[868878],19
26,24,11,-8.78322,4.08439,-2.40235,[706226],19
26,32,11,-7.57865,-6.86545,-3.20667,[733471],19
26,42,11,46.1217,-5.12205,1.43465,[779382],19
28,20,7,-47.5474,-4.76779,-2.472655,[723599 448494],19
28,21,11,-77.157,-4.21625,-4.28988,[713195],19
28,29,11,-19.9479,6.23521,1.39366,[800951],19
28,52,11,15.0096,4.85631,0.79996,[633489],19
29,28,11,60.1128,4.79485,4.34411,[58331],19
29,37,11,-20.159950000000002,4.9864,-0.7994225,[845575 845574],19
30,28,11,-25.488199999999996,4.701013333333333,-0.9352429999999999,[703007 703010 703009],19
30,39,11,20.9063,-7.04499,-0.526041,[856665],19
31,17,11,-47.4677,-3.99446,-5.00103,[930769],19
31,22,11,17.4587,4.82112,-2.19001,[231454],19
31,39,11,37.7931,5.8874,-0.210523,[346766],19
31,45,11,7.99334,-5.23952,3.36617,[213692],19
32,22,11,-74.3796,6.11658,0.691781,[37575],19
32,30,11,8.0698,5.30894,-1.99067,[935668],19
32,45,11,-9.919300000000003,3.9736700000000003,-0.17246000000000006,[213693 785905],19
33,45,11,-7.275499999999997,5.677004999999999,1.2003625,[213706 213702],19
34,13,0,-55.9978,4.93191,-4.87007,[329246],19
34,20,11,-49.4929,4.76254,2.21082,[265129],19
34,29,11,-61.3825,4.99464,3.12769,[327730],19
34,30,11,54.3819,-7.16484,-5.75479,[237026],19
34,52,11,-49.5103,-4.18204,1.59627,[475131],19
35,18,11,11.6415,-6.34564,-0.427302,[265175],19
36,11,10,-16.1363,6.90316,0.201414,[600086],19
36,20,11,19.2975,3.97864,-1.0372,[284700],19
36,46,11,2.46357,-6.34606,4.28433,[909001],19
37,28,11,12.2715,6.99476,-1.37459,[102192],19
37,37,11,3.88967,-5.48754,2.85193,[986213],19
37,40,11,79.9458,5.54783,2.42402,[867911],19
37,42,11,19.661095,4.750685,0.003603999999999996,[363064 363062],19
37,50,11,-40.7913,4.48122,7.73961,[818237],19
38,42,11,137.295,4.68191,-1.69072,[252146],19
38,45,11,36.8314,4.17356,2.25749,[659776],19
39,8,11,13.87566,4.92651,-2.03956,[176607 176605],19
39,16,11,13.9637,-4.57155,0.839898,[653705],19
39,23,11,21.8347,4.06749,1.685285,[277760 277759],19
39,32,11,31.1872,5.85536,-3.55476,[269652],19
39,49,11,12.127150000000004,-6.12854,-2.9814875,[492941 492943],19
40,17,11,42.0414,5.63203,-4.06351,[33197],19
40,24,11,-10.0158,4.44407,-4.58821,[963823],19
40,28,11,8.67475,-4.55541,0.5956359999999999,[327774 655936],19
40,31,11,-22.601765,-4.49197,-0.6776374999999999,[944292 782165],19
40,33,11,-15.0185,-3.98228,-8.07168,[1482],19
40,53,11,-19.18887666666667,4.037323333333333,-3.9272733333333334,[62850 62849 62851],19
41,16,11,45.8773,-5.27142,-0.989049,[915843],19
41,19,11,-2.93681,5.42137,-0.266152,[266098],19
41,40,11,37.440985000000005,4.1094145,0.2708599999999999,[862611 862616],19
41,49,11,-20.28333333333333,4.231856666666666,-1.3152466666666667,[689210 689206 689207],19
42,6,11,-79.79565,4.30114,-0.08485949999999998,[590948 939547],19
43,3,0,31.7013,-4.16672,-4.61124,[440733],19
43,19,11,18.3489,4.04392,-2.38857,[388448],19
43,24,11,-10.520965,5.144679999999999,1.28293,[875948 875951],19
43,48,11,-11.531843333333333,-4.43332,2.754201333333333,[591311 591310 591308],19
44,10,11,-51.4809,4.81303,3.80013,[234700],19
44,23,11,-11.0838,6.87483,-2.67923,[457920],19
44,40,11,-93.643,-7.61805,1.27988,[5221],19
44,41,11,-48.2215,-4.958345,1.1706249999999998,[5216 5219],19
45,1,8,15.20489,-4.2262778,-0.4816180000000001,[969891 766533 766532 766534 969892],19
45,1,11,2.96478,4.49819,3.28922,[684434],19
45,12,11,-46.6036,5.14367,-0.563716,[506534],19
45,13,11,23.357,-5.93482,-0.869559,[82291],19
45,32,11,3.51692,4.31677,1.13185,[887979],19
45,43,11,11.323,-5.95346,-1.2716,[694186],19
46,0,11,28.18665,-6.7434449999999995,2.0423795,[967728 967726],19
46,29,11,-23.1582,-4.61631,-3.70792,[236934],19
46,33,11,-5.715014999999999,4.163553,0.6935749999999999,[184349  39747],19
46,38,11,70.1365,6.12271,-1.50808,[344173],19
46,49,11,-16.8741,-4.27443,-0.195219,[35499],19
46,52,11,4.462355,4.152340000000001,-2.4643405,[329722 329720],19
47,1,11,6.655800000000001,4.005715,0.834679,[273592 684449],19
47,9,11,-58.891,6.14989,0.647254,[38511],19
47,10,11,-21.9608,5.04424,0.201189,[751061],19
47,33,11,-43.08715,4.66098,3.60742,[39746 39741],19
48,3,11,-29.825393333333334,-4.608396666666667,0.13278373333333335,[954193 954192 954195],19
48,11,11,-41.6171,6.28039,-2.44689,[723082],19
48,13,11,2.95115,-4.3581,-3.85781,[539315],19
48,34,11,7.208749999999999,4.023770000000001,2.69374,[184468 741773],19
48,40,11,16.8718,-4.82215,-1.14764,[300568],19
49,23,11,28.1493,5.34766,-2.05042,[735299],19
49,32,11,2.33797,-7.5422,3.20912,[975220],19
49,43,11,-15.7131,-5.91572,-0.598524,[694627],19
50,3,11,15.6357,-4.17654,1.1359949999999999,[440689 440688],19
50,13,11,0.19220599999999996,3.984082666666667,0.22655333333333338,[610236 448325 448323],19
50,16,11,75.1704,-4.09675,5.75345,[12004],19
50,41,11,-2.74386,-4.24103,1.76296,[911865],19
51,17,11,35.4333,4.603673333333334,0.19222999999999982,[266922 266923 388389],19
51,42,11,1.7481000000000009,4.2128,-1.262842,[659674 659672],19
51,51,11,-16.71715,5.02306,-0.9188640000000001,[932912 932913],19
52,19,11,33.1167,4.21138,-1.92409,[646615],19
53,2,11,14.40262,-4.3247133333333325,1.04409,[955274  36060  36061],19
53,5,11,-13.421,-5.058465,5.1086849999999995,[619302 619303],19
53,14,11,28.0487,5.410845,-0.09309000000000012,[427818 427816],19
53,30,11,-28.7253,-4.71312,0.256577,[984659],19
53,31,11,-6.21702,6.82418,5.4888,[975246],19
53,39,11,-18.187475,-4.00427,-0.11541500000000005,[300880 300883],19
54,25,11,-35.4888,-5.77002,6.92009,[752852],19
54,38,11,-24.6481,-4.48133,-1.29054,[72189],19
54,40,11,24.8116,-4.94732,8.16563,[784862],19
55,2,11,-5.530723333333334,-4.114640333333333,2.8388166666666663,[953638 953637 955728],19
55,11,11,32.8174,-6.58566,-0.464982,[497088],19
55,41,11,28.7107,5.3365,-0.359265,[578634],19
55,44,11,2.2277050000000003,3.993185,-0.8161899999999999,[704941 704946],19
56,21,11,-9.03802,-4.261,-2.26589,[92280],19
56,42,11,-36.2599,4.59758,0.791541,[24653],19
56,50,11,-49.3956,-4.13473,-2.08322,[826260],19
57,1,11,-21.9373,-6.58426,2.98365,[246021],19
57,19,11,-13.6884,5.53727,-2.53697,[103234],19
57,37,11,13.9477,5.03222,1.09495,[948855],19
57,39,11,6.458483333333334,-4.7027,0.4958096666666667,[13190 13189 13192],19
57,52,11,-4.06343,4.2493,7.17084,[471743],19
58,2,11,14.8807,4.57854,1.1016,[690070],19
58,14,11,14.8172,5.54394,-4.39251,[414820],19
58,16,11,-65.0567,4.09071,1.60306,[185381],19
58,19,11,40.26737,-6.633165,-2.4922649999999997,[110232 367175],19
58,22,11,13.8453,-5.14581,-1.47868,[834257],19
58,36,11,-37.924,-7.41383,0.578946,[868205],19
58,48,11,-18.981389999999998,4.384845,0.7519650000000001,[848853 848851],19
59,7,11,-60.0564,-4.02596,3.52955,[201340],19
59,8,11,10.2881,4.44873,0.609486,[307196],19
59,9,11,-14.857235,-4.91629,0.9105715,[196829 196832],19
59,22,11,-51.9821,4.627225,0.631475,[856023 856025],19
59,23,11,-47.4883,4.21476,1.89493,[133043],19
60,8,11,22.1622,4.90498,-3.20978,[307188],19
60,16,11,31.1783,-5.75544,2.35128,[266836],19
60,33,11,-42.91275,4.178265,0.170952,[441648 441646],19
60,38,11,24.514,4.29057,0.64987,[337022],19
60,42,11,42.0038,5.838480000000001,1.4138149999999998,[308775 308776],19
60,47,11,6.1684,4.5149,-2.33961,[463973],19
61,0,11,26.0283,-4.45108,-5.78062,[824926],19
61,32,11,-15.869650000000002,4.2042150000000005,-1.979465,[157287 311673],19
61,36,11,-61.2706,-7.01432,-4.05467,[603478],19
61,43,11,-29.9665,7.79958,2.59011,[699975],19
61,52,11,15.5,6.40225,-2.30907,[940668],19
61,53,11,-10.05455,5.245515,1.5397800000000001,[68477 68479],19
62,2,11,24.9358,4.66045,-1.67481,[690048],19
62,13,11,-15.4988,6.58062,-1.09896,[718964],19
62,32,11,-1.6236499999999978,5.2805,1.3026757,[157289 156992],19
62,33,11,-22.89565,-4.251844999999999,-0.4891000000000001,[67011 67006],19
62,36,11,-83.8603,-4.85477,0.00062248,[468134],19
63,7,11,-50.9671,6.32491,-2.6303,[292251],19
63,26,11,6.690485,-6.069015,2.4620789999999997,[887849 887848],19
63,41,11,-12.2097,5.42584,2.53303,[167730],19
63,52,11,-24.4715,4.12454,4.01845,[474942],19
65,4,11,7.58394,-8.35552,0.55383,[516776],19
65,7,11,-18.613584999999997,5.18217,0.9799340000000001,[222366 539443],19
65,31,11,6.14874,-4.56356,2.15928,[343972],19
65,48,11,19.6114,-4.94096,-1.25376,[655252],19
66,21,11,-3.61136,5.24936,-1.54408,[217014],19
67,14,11,-28.8008,4.63083,-6.15824,[263779],19
67,19,11,-5.47927,-11.6519,4.29387,[138812],19
67,20,11,-5.95641,-4.58943,1.98136,[683616],19
67,35,11,-82.2256,-4.70645,0.11079,[131525],19
67,41,11,41.912949999999995,-4.1330849999999995,-1.3456650000000001,[167759 700023],19
68,1,11,6.08909,-4.00758995,-3.0764449999999997,[492052 805358],19
68,7,11,-58.9492,-4.9159,4.69218,[512331],19
68,16,11,-27.5175,4.89949,7.96592,[326835],19
68,48,11,-52.5411,-4.97449,0.398321,[479280],19
68,52,11,-14.7497,5.19024,3.30741,[343174],19
69,7,11,5.2368235,5.05093,0.5778575000000001,[196473 196474],19
69,32,11,-29.813000000000002,5.370206666666667,-2.8511416666666665,[948771 434153 434151],19
70,4,11,-8.801675,6.400415,-1.447832,[850395 850397],19
70,5,11,-14.435,5.97621,-0.0492339,[76017],19
70,18,11,13.7383,5.08876,3.43655,[608194],19
70,25,11,-35.1249,5.2007,-3.95368,[845160],19
70,28,11,-44.84685,4.4756,0.28674999999999995,[197998 197999],19
70,34,11,12.3714,4.42162,1.70789,[911716],19
70,50,11,47.3587,4.39058,6.1659500000000005,[230573 230572],19
71,0,11,-11.65426,-4.65013,0.056315000000000004,[492029  19942],19
71,14,11,-17.3786,-4.07246,4.80859,[567166],19
72,18,11,-88.6133,-4.37017,-4.01082,[276347],19
72,33,11,35.1279,4.29687,-1.20665,[468006],19
72,34,11,38.6771,-5.66949,-5.46661,[114103],19
73,12,11,-32.9269,8.14726,-2.49311,[696281],19
73,17,11,-51.7598,4.87768,-0.835671,[608220],19
73,19,11,24.8317,6.78627,1.08379,[13456],19
73,33,11,-45.5871,4.53216,0.8836539999999999,[468003 784499 468005],19
74,37,11,52.50945,-5.432824999999999,-1.04746,[14789 14788],19
74,49,11,51.8354,-6.03266,5.64258,[343222],19
74,51,11,43.24415,4.634875,1.3151570000000001,[392580 392579],19
75,21,11,-23.142206,-4.050716666666666,-0.9211226666666666,[182885 182888 182887],19
75,26,11,-30.3312,-4.70212,2.10077,[494391],19
75,30,11,-21.3949,4.76281,-0.817101,[465637],19
75,45,11,-46.0438,-4.13297,0.710583,[340861],19
76,23,11,10.228449999999999,4.54152,-0.6311674999999999,[575081 575083],19
76,39,11,39.766,4.90849,-1.22506,[626780],19
76,40,11,28.6095,4.21368,-0.693749,[819674],19
76,49,11,0.98956,6.84283,0.442094,[343240],19
76,53,11,5.459250000000001,5.8220350000000005,2.015438,[51211 61836],19
77,3,11,22.6313,7.74408,-0.455029,[840745],19
77,28,11,58.4348,-4.77913,-2.59841,[67134],19
77,32,11,-4.966259999999999,-4.901205,1.3050665,[468259 468261],19
78,13,11,-57.0219,4.41919,-4.69197,[647007],19
78,18,11,-16.2694,4.62649,1.42247,[787297],19
78,21,11,-22.9843,4.76543,4.28651,[182859],19
78,25,11,14.9657,6.20677,-1.51815,[555362],19
78,46,11,-3.06761,5.65002,-4.14442,[655340],19
79,15,11,46.9685,5.38929,1.82419,[406636],19
79,26,11,-13.5751,5.0348,-0.710418,[441504],19
79,50,11,-12.2664,-4.12028,-4.32556,[977747],19
80,5,11,-15.3028,-5.04355,-0.0854235,[321900],19
80,7,11,3.76481,-4.50995,1.51492,[947204],19
80,14,11,-17.9649,7.5451,-1.54219,[24210],19
80,17,11,19.122000000000003,-3.9773425,3.745355,[501950 501949],19
81,2,11,41.345150000000004,4.76274,3.557055,[63205 63203],19
81,29,11,37.088300000000004,-4.857690000000001,-4.8713733333333336,[464845 464844 464841],19
81,30,11,31.5025,-6.05111,-0.168907,[498315],19
81,31,11,-0.911159,8.37144,0.588014,[71966],19
81,39,11,-33.5566,-5.44145,-0.0515126,[679458],19
82,16,11,-27.2645,4.76534,2.94748,[802330],19
82,17,11,-12.6796,-4.18878,1.75846,[683293],19
82,21,11,-5.49485,-4.13003,-0.167382,[237420],19
83,9,11,19.9646,-4.85917,4.33837,[17767],19
83,36,11,-22.8569,4.90558,-0.251247,[71004],19
83,46,11,16.4287,4.5989195,-2.429305,[541017 541018],19
83,52,11,19.980045,-4.42622505,0.2620450000000001,[219866 560497],19
84,5,11,14.787650000000001,4.15942,-4.72031,[923243 923245],19
84,8,11,-18.72216,4.16548,-0.693255,[444355 444353],19
84,10,11,40.057,5.82759,2.32528,[487563],19
84,45,11,-55.562,-5.40653,5.44078,[47577],19
84,48,11,36.34585,4.60276,-1.6084550000000002,[572859 572858],19
85,33,11,29.0718,-4.97146,0.608966,[537594],19
85,50,11,21.444675,-4.36335,0.19120499999999996,[8038 8043],19
86,35,11,-13.953100000000001,-4.891495,3.872475,[36760 36761],19
86,41,11,-33.8089,6.32219,-1.96247,[95510],19
86,44,11,27.4065,5.64567,-0.843989,[390352],19
86,47,11,-21.9644,-4.48974,4.25684,[279876],19
86,48,11,-119.055,4.59297,-1.88111,[370718],19
86,51,11,-13.9229,4.00405,0.0742645,[560524],19
87,18,11,-21.0087,4.49652,-1.08423,[183186],19
87,21,11,-3.55258,6.60564,-1.23568,[449312],19
87,34,11,-33.6577,-4.35235,-5.71133,[776463],19
87,37,11,-58.30045,-6.64937,-0.5391400000000001,[258992 640847],19
87,41,11,17.368100000000002,5.20063,1.890835,[878256 878257],19
88,19,11,8.03742,-4.71762,-0.72115,[117896],19
88,22,11,-27.0978,-5.70431,0.0584963,[449318],19
88,38,11,110.165,-7.00229,0.596181,[632515],19
88,48,11,36.776762500000004,-4.59422175,0.98185425,[985248 379656 379655 379657],19
89,0,11,8.049,4.429456666666667,-1.3455866666666667,[409068 409071 409072],19
89,6,11,3.64436,4.49911,4.56933,[947141],19
89,15,11,-15.5916,-4.60917,1.8069,[367719],19
89,42,11,-55.5157,-4.49311,0.048466,[480787],19
90,3,11,-73.58,9.64825,-1.67678,[322131],19
90,4,11,82.3884,-10.9138,1.87613,[271992],19
90,9,11,-17.2456,-4.97847,-0.844701,[180688],19
91,39,11,-26.3028,-6.59907,-1.28201,[878519],19
91,53,11,19.83635,-5.089908,-2.188784,[981661 981663],19
92,6,11,-19.39885,-4.818295,1.5440900000000002,[358385 358387],19
92,7,11,50.09316666666667,-4.1258333333333335,-0.10088000000000001,[271647 304329 304330],19
92,13,11,25.959500000000002,-4.57008,1.1691,[274938 274937 276189],19
92,29,11,45.1761,6.62603,5.8888,[395214],19
93,13,11,38.9056,-5.39164,-3.12597,[276188],19
93,28,11,22.3469,-4.23973,0.685661,[693757],19
94,3,11,-2.2889150000000003,-4.378135,0.8306285,[322166 946271],19
94,11,11,-23.1931,4.68267,0.280625,[397546],19
94,30,11,23.1248,-4.87198,-2.08939,[77467],19
94,46,11,-62.303,-6.94892,-2.54593,[985098],19
95,5,11,4.08605,4.223635,2.6091165000000003,[204242 178240],19
95,8,11,22.573494,-4.250718,-1.7331398,[517139 517140 517138 517137 180751],19
95,18,11,-25.0827,-8.24314,-5.661,[401629],19
95,36,11,27.474204999999998,-4.662955,-1.2223005,[879279 558139],19
95,47,11,5.93967,6.264055,2.266655,[279939 279942],19
96,2,11,3.8363499999999995,-4.0127085000000005,1.4405535,[189504 164717 189505 189502],19
96,35,11,40.7766,-6.82413,4.18039,[325928],19
96,38,11,42.3021,-4.61312,-3.92889,[635017],19
96,48,11,-21.8546,4.25849,3.02567,[560343],19
96,51,11,1.47105,4.60631,0.784478,[580231],19
97,11,11,13.9376,6.83821,-5.67916,[802493],19
97,42,11,14.967626666666666,4.301623333333334,0.8624,[451990 451981 451987],19
97,49,11,-8.99798,-5.33212,1.66745,[384612],19
97,50,11,5.998536666666667,-4.08768,1.1199716666666666,[828954 335957 335956],19
98,4,11,-44.98636666666666,-5.085446666666667,1.8831066666666665,[511412 511415 511414],19
98,17,11,-13.4131,4.226515,-0.15720999999999996,[119796 503861],19
98,26,11,48.4064,-7.11404,-2.96387,[482351],19
99,2,11,-13.658956666666667,4.833296666666667,-1.087564,[205505 205506 321408],19
99,27,11,-32.14452333333333,4.499306666666667,-2.6272516666666665,[376648 668050 886346],19
99,28,11,8.98261,4.66426,-4.00613,[610610],19
99,40,11,16.3643,-4.80375,-2.1448549999999997,[833378 833377],19
99,52,11,-27.1334,4.95652,0.0943773,[488473],19
99,53,0,45.5522,4.18928,-5.24861,[286244],19
100,10,11,1.2433333333333347,5.017316666666667,-0.5831363333333334,[195217 195219 195215],19
100,20,11,62.865,4.26119,-1.28142,[209338],19
100,24,11,-2.55346,4.01342,1.0037742666666667,[149220 664002 663998],19
100,31,11,-3.07054,5.38583,-1.69248,[606878],19
100,32,11,19.0624,9.1811,7.56859,[963558],19
